iteration,duration,loss,accuracy,start,game,winner
1148,95.69,1.3806040577536254,0.5645179648670182,[1, 4],422330088007733556666771122885544550044338888776622113344882277557722226688110022411188401177770033305538665555183,2
1149,88.668,0.5816676754484817,0.5643282619417992,[1, 5],5330022777744228844661166005588333366447711885522112244443344007700004488003388775500665555132222337766886622625,1
1150,69.722,1.4663206209689008,0.564555905452062,[1, 6],67733446622558833007788220044551111774433880000550066118866887700224488442266660088154,2
1151,98.179,0.6210401533094007,0.5642903213567553,[1, 7],788224466663344550088332211007755667733118855333377113366002200001111226622888811661144330066564400335277772388044484247,1
1152,80.16,1.2785290869788482,0.5643851728193648,[1, 8],8446622553300775500113377228866003344771155442233668822006677005566440000443311777733227744541122111147602,2
1153,74.84,1.061625921416766,0.5581818871647001,[2, 0],06644338822558811667755331177440044113355777733332233005522886666224444556600001144288800885688365,2
1154,81.899,0.9023897346008252,0.5376750009485146,[2, 1],155884455003311447788006633776600223366112277554422446666883300885577334400448866555566470055338883218,2
1155,86.645,0.7382423977926328,0.5532685814015252,[2, 2],2331144886655775566003300774411885511772200883322771122442211002255446677664455228844305555882266887777881155061,1
1156,84.51,0.9000889698924998,0.5612740448457715,[2, 3],34488660011115522775577664400883388225511770044330055002244220066661166221188447777441100778855556144644,1
1157,68.708,1.25854187439069,0.5617293318662974,[2, 4],400331155556677886688442211337700110022338877446655882255004433660066116644554447553355173,2
1158,86.133,0.5859158286072239,0.5619000644989945,[2, 5],53300668877441111445522773388660077003322664433447722882211558888554488442222440088112207117755110807678,1
1159,83.313,0.7658147201803116,0.5633987176082256,[2, 6],6337788331166445511775544008800224433558877660055222211112277773388661144888844774466882288557722555533332205623,1
1160,88.253,1.5096275819345135,0.5632090146830064,[2, 7],766553388884444110022001166778866113355005522337744334466882211775511222266331144004477330077111644862366642457072,-1
1161,95.031,1.226671191662506,0.5609705201654209,[2, 8],83311004488664433775566225511770000557722118844663355881166111133336666880077338822660088874477771152441144003300623342227,2
1163,84.488,0.699725937512379,0.561368896308381,[3, 1],1004422777700558844112266556633881166773355771177221144776622882233220066880000222244443377448833664466113333018,1
1164,67.582,1.211699209290728,0.5604393519748074,[3, 2],24411008844556622778811660077553311335522880044776677442211557711117777001188773377258,2
1165,80.538,0.7185810642026939,0.5614637477709906,[3, 3],300226688771144558855664400772211661133225577880088447733667777001100331177443344441155446833875,1
1166,72.18,1.4010847763061827,0.5617293318662974,[3, 4],45500886611226622778811337755440000331188772288338888001166004466556644443355336666333328441144755,2
1167,67.265,1.4714077383559336,0.5604203816822856,[3, 5],5008877111122664477553388660022552244118833006611774422336633446655556688000044331133337733240,2
1168,77.051,1.4619180248251609,0.5602117084645445,[3, 6],6114400887777222200556655883311118822445522773355441100226633334433881177886688442283774477123326446666048626744,-1
1169,81.541,1.1017650098984146,0.5306559927154076,[3, 7],722005566441111888866223344776611002277885511335500882255331155445555226600116633666655774400443333868,2
1170,87.785,0.9815156000370573,0.43072049170998217,[3, 8],8667700114411224455225566330088773377446600558811336611116688882266447766227777220022228800440035551755783,2
1171,91.327,1.4706282330633378,0.4465227453807338,[4, 0],011338855222211770055663366448877775588662233772255550022000044228844557711110077444466008811667511226611541140306271824,-1
1172,65.718,1.0654970908147876,0.5400842280987973,[4, 1],10066553377884422881122000033557722663366007755664400552255883300882211770022771188001111604,1
1173,91.737,0.8283143047066153,0.5626209356148272,[4, 2],2557766330011881100228844337722668866550044555533117744446600558822008855448800335511332211661111423333883366662566452006787,1
1174,92.013,0.668715108538272,0.5626019653223052,[4, 3],388007755668811332266221100447744558877660055112233002288444411771144001155770066665522777733446670333366442533555501611,1
1175,77.363,1.481693906129555,0.5627347573699586,[4, 4],40055336622771111883388225566770044558800226633777766881144330011007733223333555577552222406655103310800727874345450,-1
1176,92.786,0.7759460525644687,0.5637401828736199,[4, 5],588227700336611114400778855662233772266004433118811557744448888446666880022225522441166332200006100550011221355330088642,1
1177,62.448,1.236355301380605,0.5626968167849148,[4, 6],60055883377551177002244118866223322556644773311004488880000661133442222114455227722808,2
1178,78.895,1.1868511420224095,0.5603445005121979,[4, 7],7113388002233662211005566557744881188772222668833776666007777006677885555441155114455225588442288224444308,2
1179,100.282,1.4332497339061219,0.559263193838449,[4, 8],82233007711228811664455667700335588661155447722005533110044222244117777666655557755114444663333885522550404336741388807387838411,-1
1180,96.431,0.8840432058712782,0.5630572523428311,[5, 0],0331188662211227777336600445544884477885533006655775522551177661111441133888800116633334466883322000070222244015,1
1181,70.536,0.6522038032006873,0.5633418067306598,[5, 1],1773366882277444411002266338855220066558800007777113311664422228844004433557755337788334455447764603,1
1182,81.978,0.6919016089496296,0.5635504799484008,[5, 2],288336611005544008822447711776633885500442266881133772277006666556622118800335533222255558866788484546444341,1
1183,91.167,1.3531991829548808,0.5631331335129187,[5, 3],34411887722220000667788663300114455552233664477771166882288444466665544004422773377005577551122550073113022460,2
1184,102.636,1.2328062015776926,0.5620328565466479,[5, 4],4770033660088112277446655883322443311007788552211662200663333886688884444553344882233775577664411551177113304026735628807772255022,2
1185,75.078,0.8741290130862116,0.5641006184315362,[5, 5],511440033220088448822663366777700115577224411334477111122335588331166665566888866443333000022862,1
1186,77.697,0.7800295206888408,0.5640816481390143,[5, 6],63344882211000077775511443377228811660033886622445522006611223322778888553333008833558877447762554444022,1
1187,77.989,1.263726431894541,0.56413855901658,[5, 7],76600114477225544668833003388221188445533337744886633664444005511778877332200441111223311335433480,2
1188,74.156,0.7460261140311992,0.5639678263838829,[5, 8],8663322446677000088771133114422556600557722334411884455335555110066550011115544003388333366448888202,1
1189,97.856,1.208126237151598,0.5632090146830064,[6, 0],01155336688443355774422008822117755883322441100776677223333887777004444888800006622778811440022225522665555666611663122845,2
1190,81.772,0.7738747263947485,0.5643851728193648,[6, 1],13300227744556655884411772288333366880055226633553311881111447777001100443344667788885555115544882644203,1
1191,91.344,1.4606765428269128,0.5641764996016239,[6, 2],2330055338877445500118811776644222288665544334411448888007711000033668822773322557755226666333355667722404777860202170376131,-1
1192,88.764,0.7585595875308812,0.5640057669689267,[6, 3],3112288552277441100554477883355006611338800442266558844556688111188221177008866664466003333223344443308822244048,1
1193,83.848,1.1598917017208614,0.5635884205334446,[6, 4],41133005500338877228866775522114466883344557711555566665588553366332244004477882200225544881600001800727234442,2
1194,90.387,0.8182897604984893,0.5642334104791896,[6, 5],5771144882277000055333322118866443355006611224477228833668888007777337744551155440044422255223311775586338011630,1
1195,85.494,0.7210524025939807,0.5643092916492772,[6, 6],600331155772288881144334455007755226644117744008822777788448800555511661111335566223366333322006655338466747,1
1196,77.895,0.6563124455264949,0.5640626778464924,[6, 7],744113388552266220055330088771155442244007755116633668888002211003355886666000066111122557766504,1
1197,90.15,0.6138104073223051,0.5640626778464924,[6, 8],822117733554455886633007700441122226611883388774400555500006600337777116677227766662244446644223322013366514,1
1198,82.521,1.3140049591126026,0.5641195887240581,[7, 0],02233118866117755884422440055336622668800113344771100773377774411664444887722008822114466555500400,2
1199,78.25,1.193282923933991,0.5643851728193648,[7, 1],10033447722445566885588113300222266118877663355442200774488338800006622886600551166553333664733170,2
1200,79.366,0.755348557309747,0.5640816481390143,[7, 2],24411885500660011335577338844226633114400886655664433448888221111227711774477554455223322004444637777802,1
1202,76.373,1.1394629321883,0.5625260841522176,[7, 4],433005588661122552200771166446655113388772288221144440000885533555577550033332233668800222266006633178,2
1203,89.503,1.125296128301536,0.5358728231589331,[7, 5],51122884466003300443322776688554477110055336633882211441188880088772255778866662233773400170022667200665588322,2
1204,87.218,1.001854317256811,0.42269605797321397,[7, 6],64455223388110011553366882277440033770055442266008866117788558844880066334444331188330000225566224470441122822,2
1205,82.324,0.8622926510113657,0.39611867815001706,[7, 7],711225544333388440000551166886622228877331100445566117788114466001188332200882277553355223377224077480,2
1206,78.257,0.7569716988683355,0.3849831164396555,[7, 8],82266440000117733116633552288557711444455662233880077441155884488111133666677221122776600443344765,2
1207,93.862,0.6630523701424037,0.38264977045946047,[8, 0],0662233110077886655551144227744335566001188224411333377558833005500336644552222112266663322553344667700002200448155744,2
1208,91.5,1.4437891636499307,0.3843001859088667,[8, 1],16600447755005533336622448877111122006644223355663322666677661144338844446688222288880022118833441177001037225744586,1
1209,103.417,1.3747450975960553,0.3997609743142239,[8, 2],2003355116655664411774422778800221144553366333344000055004488555522557700887722444433222288684467337777630077554471123260106,1
1210,97.974,0.9760601234043915,0.5205637970937512,[8, 3],3554400226611117766447755008822336688557733224466225555114488774411880011660000443344512211006133007788442288115277771377231,1
1211,85.102,1.1207804616956103,0.40907538794248205,[8, 4],42288003333771111772266554466005500662233885588882211881166774400773322447766443300220048336633586686677703178,2
1212,85.912,0.7980222869780959,0.38921349167204156,[8, 5],5662211337777882244110044336600550066554422880011773355115555333322334466447722668877445844888711220000870,2
1213,75.008,1.1368122112722094,0.4236635428918314,[8, 6],61144225577330044001188335566227700558811774433221166002222888800003333772244775533441133111155110233812,1
1214,73.773,0.9843404916549717,0.5175095799977235,[8, 7],7220044553311336655668811442277008866335544115577552288225588883333880077884466440066660033001266123,1
1215,102.775,0.9117312390083253,0.3922487384755473,[8, 8],8662211003322551177554433007766441122446655553333556677008833660066331133442222002277445588777788004477337722661155250000118811644,2
1217,96.924,0.6946739379179403,0.3843191562013886,[0, 1],14477332255118800665588776633442222441155660033002200883355005533884444662277771166881177221111331123775577888824886611040,2
1218,94.317,1.1871447801041197,0.41027051637136247,[0, 2],2664411336655338888227744770055771122443311001166777755445555225566662222334466885500660000881300440077883488044,1
1219,77.461,0.6942207224828615,0.3890806996243882,[0, 3],3005544776611223322881155884466772200773333116644888800441177771144442222443377887755774455552273682255150,2
